Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,native,german,id,ITEM,CONDITION,RT,Reading.time,Newline.,Sentence..or.sentence.MD5.,Comments
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,13,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the customer,1713004522186,English,no,KO42,10,plausible,undefined,594,0,The waitress*fixed*the customer*a sandwich.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,13,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a sandwich.,1713004522186,English,no,KO42,10,plausible,undefined,2310,0,The waitress*fixed*the customer*a sandwich.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,13,0,experiment,NULL,Scale,Scale,Choice,5,1713004524125,English,no,KO42,10,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,13,0,experiment,NULL,PennController,12,_Trial_,End,1713004524429,English,no,KO42,10,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,19,0,experiment,NULL,PennController,18,_Trial_,Start,1713004524430,English,no,KO42,16,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,19,0,experiment,NULL,PennController,18,_Header_,Start,1713004524430,English,no,KO42,16,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,19,0,experiment,NULL,PennController,18,_Header_,End,1713004524431,English,no,KO42,16,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,19,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The man,1713004528799,English,no,KO42,16,plausible,undefined,531,0,The man*ordered*his girlfriend*some champagne.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,19,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,ordered,1713004528799,English,no,KO42,16,plausible,undefined,599,0,The man*ordered*his girlfriend*some champagne.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,19,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,his girlfriend,1713004528799,English,no,KO42,16,plausible,undefined,697,0,The man*ordered*his girlfriend*some champagne.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,19,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some champagne.,1713004528799,English,no,KO42,16,plausible,undefined,1266,0,The man*ordered*his girlfriend*some champagne.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,19,0,experiment,NULL,Scale,Scale,Choice,4,1713004533093,English,no,KO42,16,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,19,0,experiment,NULL,PennController,18,_Trial_,End,1713004533398,English,no,KO42,16,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,12,0,experiment,NULL,PennController,11,_Trial_,Start,1713004533399,English,no,KO42,9,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,12,0,experiment,NULL,PennController,11,_Header_,Start,1713004533399,English,no,KO42,9,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,12,0,experiment,NULL,PennController,11,_Header_,End,1713004533399,English,no,KO42,9,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,12,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The charity,1713004538168,English,no,KO42,9,implausible,undefined,874,0,The charity*built*a house*the hurricane victim.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,12,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,built,1713004538168,English,no,KO42,9,implausible,undefined,531,0,The charity*built*a house*the hurricane victim.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,12,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a house,1713004538168,English,no,KO42,9,implausible,undefined,596,0,The charity*built*a house*the hurricane victim.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,12,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the hurricane victim.,1713004538168,English,no,KO42,9,implausible,undefined,1548,0,The charity*built*a house*the hurricane victim.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,12,0,experiment,NULL,Scale,Scale,Choice,1,1713004539838,English,no,KO42,9,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,12,0,experiment,NULL,PennController,11,_Trial_,End,1713004540144,English,no,KO42,9,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,5,0,experiment,NULL,PennController,4,_Trial_,Start,1713004540145,English,no,KO42,2,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,5,0,experiment,NULL,PennController,4,_Header_,Start,1713004540145,English,no,KO42,2,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,5,0,experiment,NULL,PennController,4,_Header_,End,1713004540145,English,no,KO42,2,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The bartender,1713004544671,English,no,KO42,2,plausible,undefined,644,0,The bartender*poured*the customer*a drink.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,poured,1713004544671,English,no,KO42,2,plausible,undefined,760,0,The bartender*poured*the customer*a drink.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the customer,1713004544671,English,no,KO42,2,plausible,undefined,805,0,The bartender*poured*the customer*a drink.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a drink.,1713004544671,English,no,KO42,2,plausible,undefined,848,0,The bartender*poured*the customer*a drink.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,5,0,experiment,NULL,Scale,Scale,Choice,5,1713004545930,English,no,KO42,2,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,5,0,experiment,NULL,PennController,4,_Trial_,End,1713004546232,English,no,KO42,2,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,17,0,experiment,NULL,PennController,16,_Trial_,Start,1713004546233,English,no,KO42,14,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,17,0,experiment,NULL,PennController,16,_Header_,Start,1713004546233,English,no,KO42,14,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,17,0,experiment,NULL,PennController,16,_Header_,End,1713004546234,English,no,KO42,14,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,17,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The seamstress,1713004549609,English,no,KO42,14,plausible,undefined,539,0,The seamstress*made*her client*a dress.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,17,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,made,1713004549609,English,no,KO42,14,plausible,undefined,524,0,The seamstress*made*her client*a dress.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,17,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,her client,1713004549609,English,no,KO42,14,plausible,undefined,568,0,The seamstress*made*her client*a dress.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,17,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a dress.,1713004549609,English,no,KO42,14,plausible,undefined,669,0,The seamstress*made*her client*a dress.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,17,0,experiment,NULL,Scale,Scale,Choice,5,1713004552398,English,no,KO42,14,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,17,0,experiment,NULL,PennController,16,_Trial_,End,1713004552700,English,no,KO42,14,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,14,0,experiment,NULL,PennController,13,_Trial_,Start,1713004552702,English,no,KO42,11,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,14,0,experiment,NULL,PennController,13,_Header_,Start,1713004552702,English,no,KO42,11,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,14,0,experiment,NULL,PennController,13,_Header_,End,1713004552702,English,no,KO42,11,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The grandmother,1713004556754,English,no,KO42,11,implausible,undefined,633,0,The grandmother*baked*some cookies*the grandson.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,baked,1713004556754,English,no,KO42,11,implausible,undefined,564,0,The grandmother*baked*some cookies*the grandson.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,some cookies,1713004556754,English,no,KO42,11,implausible,undefined,665,0,The grandmother*baked*some cookies*the grandson.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the grandson.,1713004556754,English,no,KO42,11,implausible,undefined,1161,0,The grandmother*baked*some cookies*the grandson.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,14,0,experiment,NULL,Scale,Scale,Choice,2,1713004558281,English,no,KO42,11,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,14,0,experiment,NULL,PennController,13,_Trial_,End,1713004558587,English,no,KO42,11,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,18,0,experiment,NULL,PennController,17,_Trial_,Start,1713004558589,English,no,KO42,15,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,18,0,experiment,NULL,PennController,17,_Header_,Start,1713004558589,English,no,KO42,15,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,18,0,experiment,NULL,PennController,17,_Header_,End,1713004558589,English,no,KO42,15,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,18,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The lab-assistant,1713004564393,English,no,KO42,15,implausible,undefined,697,0,The lab-assistant*fetched*a test-tube*the scientist.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,18,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,fetched,1713004564393,English,no,KO42,15,implausible,undefined,741,0,The lab-assistant*fetched*a test-tube*the scientist.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,18,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a test-tube,1713004564393,English,no,KO42,15,implausible,undefined,1211,0,The lab-assistant*fetched*a test-tube*the scientist.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,18,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the scientist.,1713004564393,English,no,KO42,15,implausible,undefined,2198,0,The lab-assistant*fetched*a test-tube*the scientist.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,18,0,experiment,NULL,Scale,Scale,Choice,1,1713004565727,English,no,KO42,15,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,18,0,experiment,NULL,PennController,17,_Trial_,End,1713004566031,English,no,KO42,15,implausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,21,0,experiment,NULL,PennController,20,_Trial_,Start,1713004566033,English,no,KO42,18,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,21,0,experiment,NULL,PennController,20,_Header_,Start,1713004566033,English,no,KO42,18,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,21,0,experiment,NULL,PennController,20,_Header_,End,1713004566033,English,no,KO42,18,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The boyfriend,1713004571927,English,no,KO42,18,plausible,undefined,1238,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,obtained,1713004571927,English,no,KO42,18,plausible,undefined,1314,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,his girlfriend,1713004571927,English,no,KO42,18,plausible,undefined,637,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some concert tickets.,1713004571927,English,no,KO42,18,plausible,undefined,1487,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,21,0,experiment,NULL,Scale,Scale,Choice,3,1713004576485,English,no,KO42,18,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,21,0,experiment,NULL,PennController,20,_Trial_,End,1713004576791,English,no,KO42,18,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,23,0,experiment,NULL,PennController,22,_Trial_,Start,1713004576792,English,no,KO42,20,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,23,0,experiment,NULL,PennController,22,_Header_,Start,1713004576792,English,no,KO42,20,plausible,undefined,NULL,NA,,
1713004607,daf6ee4395abb0c2ee84f42b55834d89,PennController,23,0,experiment,NULL,PennController,22,_Header_,End,1713004576792,English,no,KO42,20,plausible,undefined,NULL,NA,,
